index,filename,reduced_formula,full_formula,num_sites,status,r_val,quality_tag,temperature,pressure,sgr,is_polymorph,polymorph_count,sg_number,refined_sg_number,refined_sg_symbol,is_organic,prototype
2235,103142.cif,YCu,Y0+1 Cu0+1,2,success,,,293.0,0.101325,PM3-M,True,5.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
109428,632230.cif,YFe3,Y0+9 Fe0+27,36,success,,,293.0,0.101325,R3-MH,True,5.0,,166.0,R-3m,False,Binary
110202,634092.cif,YFe3,Y0+6 Fe0+18,24,success,,,293.0,0.101325,P63/MMC,True,5.0,194.0,194.0,P6_3/mmc,False,Binary
3810,104601.cif,YIr2,Y0+8 Ir0+16,24,success,,,293.0,0.101325,FD3-MS,True,5.0,227.0,227.0,Fd-3m,False,Fluorite/Rutile
4243,105003.cif,YMn12,Y0+2 Mn0+24,26,success,,,293.0,0.101325,I4/MMM,True,5.0,139.0,139.0,I4/mmm,False,Binary
4699,105456.cif,YNi,Y0+4 Ni0+4,8,success,0.024,Q,293.0,0.101325,PNMA,True,5.0,62.0,62.0,Pnma,False,Rocksalt/Zincblende/CsCl
74344,41549.cif,YNi2B2C,Y0+2 Ni0+4 B0+4 C0+2,12,success,0.024,,293.0,0.101325,I4/MMM,True,5.0,139.0,139.0,I4/mmm,False,Quaternary
130647,79574.cif,YNi2B2C,Y3+2 Ni2+4 B2-4 C3-2,12,success,,,293.0,0.101325,I4/MMM,True,5.0,139.0,139.0,I4/mmm,False,Quaternary
21158,160144.cif,YP,Y3+4 P3-4,8,success,,,293.0,0.101325,FM3-M,True,5.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
21159,160145.cif,YP,Y3+1 P3-1,2,success,,,293.0,0.101325,PM3-M,True,5.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
114382,648291.cif,YP,Y0+4 P0+4,8,success,,,293.0,0.101325,FM3-M,True,5.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
41579,201131.cif,YPO4,Y3+4 P5+4 O2-16,24,success,0.0237,Q,293.0,0.101325,I41/AMDZ,True,5.0,141.0,141.0,I4_1/amd,False,Ternary
10987,150662.cif,YSi2,Y0+4 Si0+8,12,success,,,293.0,0.101325,I41/AMDS,True,5.0,,141.0,I4_1/amd,False,Fluorite/Rutile
86114,52478.cif,YSi2,Y0+1 Si0+2,3,success,,,293.0,0.101325,P6/MMM,True,5.0,191.0,191.0,P6/mmm,False,Fluorite/Rutile
5363,106153.cif,YTe,Y2+4 Te2-4,8,success,,,293.0,0.101325,FM3-M,True,5.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
83067,44975.cif,YTe,Y0+4 Te0+4,8,success,,,293.0,0.101325,FM3-M,True,5.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
32070,170163.cif,Yb11.52Y12.48Al40O96,Yb3+11.52 Y3+12.48 Al3+40 O2-96,160,success,0.0347,Q,293.0,0.101325,IA3-D,True,5.0,230.0,230.0,Ia-3d,False,Quaternary
65572,37409.cif,Yb2CdS4,Yb3+16 Cd2+8 S2-32,56,success,0.068,Q,293.0,0.101325,FD3-MS,True,5.0,227.0,227.0,Fd-3m,False,Spinel
21525,16048.cif,Yb2Si2O7,Yb3+4 Si4+4 O2-14,22,success,0.054,Q,293.0,0.101325,C12/M1,True,5.0,12.0,12.0,C2/m,False,Ternary
91404,58388.cif,YbAu2,Yb0+2 Au0+4,6,success,,,300.0,0.101325,I4/MMM,True,5.0,139.0,139.0,I4/mmm,False,Fluorite/Rutile
45762,23685.cif,YbC2,Yb0+2 C0+4,6,success,0.0085,,300.0,0.101325,I4/MMM,True,5.0,139.0,139.0,I4/mmm,False,Fluorite/Rutile
102613,619131.cif,YbC2,Yb3+2 C1.50-4,6,success,,,293.0,0.101325,I4/MMM,True,5.0,139.0,139.0,I4/mmm,False,Fluorite/Rutile
74833,416141.cif,YbCuBi,Yb0+2 Cu0+2 Bi0+2,6,success,0.0533,,473.0,0.101325,P63/MMC,True,5.0,194.0,194.0,P6_3/mmc,False,Ternary
27876,16631.cif,YbH2,Yb2+4 H-8,12,success,,,293.0,0.101325,PNMA,True,5.0,62.0,62.0,Pnma,False,Binary
65456,37267.cif,YbH2,Yb2+4 H-8,12,success,0.06,,293.0,0.101325,PNMA,True,5.0,62.0,62.0,Pnma,False,Binary
89422,56195.cif,YbH2,Yb2+4 H-8,12,success,,,293.0,0.101325,FM3-M,True,5.0,225.0,225.0,Fm-3m,False,Binary
111614,638543.cif,YbH2,Yb0+4 H0+8,12,success,,,293.0,0.101325,FM3-M,True,5.0,225.0,225.0,Fm-3m,False,Fluorite/Rutile
2118,103025.cif,YbInCu4,In0+4 Yb0+4 Cu0+16,24,success,,,293.0,0.101325,FD3-MS,True,5.0,227.0,227.0,Fd-3m,False,Ternary
5694,106526.cif,YbInCu4,Yb0+4 In0+4 Cu0+16,24,success,0.04,,293.0,0.101325,F4-3M,True,5.0,216.0,216.0,F-43m,False,Ternary
4709,105467.cif,YbNi5,Yb0+1 Ni0+5,6,success,,,293.0,0.101325,P6/MMM,True,5.0,191.0,191.0,P6/mmm,False,Binary
5256,106038.cif,YbSb,Yb3+4 Sb3-4,8,success,,,293.0,0.101325,FM3-M,True,5.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
115635,651755.cif,YbSb,Yb0+4 Sb0+4,8,success,,,293.0,0.101325,FM3-M,True,5.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
136062,84813.cif,YbSn2BiO7,Bi3+8 Yb3+8 Sn4+16 O2-56,88,success,0.048,,10.0,0.101325,FD3-MZ,True,5.0,227.0,227.0,Fd-3m,False,Quaternary
7410,108496.cif,Zn(GaSe2)2,Ga3+2 Zn2+1 Se2-4,8,success,,,293.0,0.101325,F4-3M,True,5.0,216.0,216.0,F-43m,False,Spinel
25756,164380.cif,Zn(GaSe2)2,Zn2+2 Ga3+4 Se2-8,14,success,0.022,Q,300.0,0.101325,I4-2M,True,5.0,,121.0,I-42m,False,Spinel
30360,168594.cif,Zn(GaSe2)2,Zn2+2 Ga3+4 Se2-8,14,success,,,293.0,0.101325,I4-,True,5.0,,82.0,I-4,False,Spinel
16601,155924.cif,Zn(HO)2,Zn2+4 H+8 O2-8,20,success,0.011,Q,298.0,0.101325,P212121,True,5.0,19.0,19.0,P2_12_12_1,False,Ternary
62557,31996.cif,Zn(SbO2)2,Zn2+4 Sb3+8 O2-16,28,success,0.015,Q,293.0,0.101325,P42/MBC,True,5.0,135.0,135.0,P4_2/mbc,False,Spinel
114113,647391.cif,Zn(SbO2)2,Zn2+4 Sb3+8 O2-16,28,success,,,293.0,0.101325,P42/MBC,True,5.0,135.0,135.0,P4_2/mbc,False,Spinel
26461,165017.cif,Zn1.9Co0.1O2,Zn2+1.9 Co2+0.1 O2-2,4,success,0.0501,,293.0,0.101325,P63MC,True,5.0,186.0,186.0,P6_3mc,False,Ternary
9666,12121.cif,Zn2AsO5,Zn2+8 As5+4 O2-20,32,success,0.044,Q,293.0,0.101325,PNNM,True,5.0,58.0,58.0,Pnnm,False,Ternary
65599,37436.cif,Zn2AsO5,Zn2+4 As5+2 O2-10,16,success,0.049,,293.0,0.101325,P1-,True,5.0,2.0,2.0,P-1,False,Ternary
31664,16979.cif,Zn3(PO6)2,Zn2+3 P5+2 O2-12,17,success,0.094,Q,293.0,0.101325,P1-,True,5.0,2.0,2.0,P-1,False,Ternary
38091,18145.cif,Zn3(PO6)2,Zn2+12 P5+8 O2-48,68,success,,,293.0,0.101325,PNMA,True,5.0,62.0,62.0,Pnma,False,Ternary
57093,27707.cif,Zn3(PO6)2,Zn2+12 P5+8 O2-48,68,success,,,293.0,0.101325,PNMA,True,5.0,62.0,62.0,Pnma,False,Ternary
47761,24486.cif,Zn3As2,Zn2+6 As3-4,10,success,,,293.0,0.101325,P4232,True,5.0,208.0,224.0,Pn-3m,False,Binary
82187,44023.cif,Zn3As2,Zn2+96 As3-64,160,success,0.028,,293.0,0.101325,I41CD,True,5.0,,110.0,I4_1cd,False,Binary
82255,44091.cif,Zn3As2,Zn2+24 As3-16,40,success,,,293.0,0.101325,P42/NMCS,True,5.0,,137.0,P4_2/nmc,False,Binary
98862,611596.cif,Zn3As2,Zn2+96 As3-64,160,success,,,,,I41/ACDZ,True,5.0,,142.0,I4_1/acd,False,Binary
53534,260356.cif,Zn6Ag15.6C27.6N27.6,Zn2+6 Ag+15.6 C2+27.6 N3-27.6,102,success,0.0221,,100.0,0.101325,P6222,True,5.0,180.0,180.0,P6_222,False,Quaternary
2252,103158.cif,Zn8Cu5,Zn0+32 Cu0+20,52,success,,,293.0,0.101325,I4-3M,True,5.0,,217.0,I-43m,False,Binary
6943,108022.cif,ZnAu,Zn0+1 Au0+1,2,success,,,293.0,0.101325,PM3-M,True,5.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
11016,150693.cif,ZnAu3,Zn0+8 Au0+24,32,success,,,,,BBCM,True,5.0,,64.0,Cmce,False,Binary
35891,174030.cif,ZnAu3,Zn0+16 Au0+48,64,success,,,,,I41/ACDS,True,5.0,,142.0,I4_1/acd,False,Binary
116530,654236.cif,ZnAu3,Zn0+8 Au0+24,32,success,,,293.0,0.101325,CMCA,True,5.0,,64.0,Cmce,False,Binary
37614,181019.cif,ZnCdTe2,Zn2+4 Cd2+4 Te2-8,16,success,,,,,I4-2D,True,5.0,122.0,122.0,I-42d,False,Ternary
86447,52841.cif,ZnCdTe2,Cd2+2 Zn2+2 Te2-4,8,success,,,293.0,0.101325,F4-3M,True,5.0,216.0,216.0,F-43m,False,Ternary
95456,604616.cif,ZnCdTe2,Cd0+2 Zn0+2 Te0+4,8,success,,,293.0,0.101325,F4-3M,True,5.0,216.0,216.0,F-43m,False,Ternary
10380,15008.cif,ZnO2,Zn2+12 O2-24,36,success,0.088,,293.0,0.101325,IMM2,True,5.0,44.0,44.0,Imm2,False,Fluorite/Rutile
52779,25509.cif,ZnO2,Zn2+4 O2-8,12,success,0.061,Q,293.0,0.101325,P212121,True,5.0,19.0,19.0,P2_12_12_1,False,Fluorite/Rutile
96954,60763.cif,ZnO2,Zn2+4 O-8,12,success,0.029,,293.0,0.101325,PA3-,True,5.0,205.0,205.0,Pa-3,False,Binary
102279,618441.cif,Zr2CN,Zr0+4 C0+2 N0+2,8,success,,,293.0,0.101325,FM3-M,True,5.0,225.0,225.0,Fm-3m,False,Ternary
1881,102805.cif,Zr2Ni,Zr0+8 Ni0+4,12,success,0.1,,293.0,0.101325,I4/MCM,True,5.0,140.0,140.0,I4/mcm,False,Fluorite/Rutile
13051,152651.cif,Zr2Ni,Zr0+8 Ni0+4,12,success,0.0629,Q,298.0,0.101325,P1-,True,5.0,2.0,2.0,P-1,False,Fluorite/Rutile
21998,160912.cif,Zr2Ni,Zr0+8 Ni0+4,12,success,,,293.0,0.101325,I4/MCM,True,5.0,140.0,140.0,I4/mcm,False,Fluorite/Rutile
53278,260120.cif,Zr5.4Fe0.6Bi0.6Pb5.4O18,Fe3+0.6 Zr4+5.4 Bi3+0.6 Pb2+5.4 O2-18,30,success,0.0429,Q,293.0,0.101325,R3CH,True,5.0,,161.0,R3c,False,Other
14090,153607.cif,Zr5Sb3,Zr0+10 Sb0+6,16,success,0.0734,Q,293.0,0.101325,P63/MCM,True,5.0,193.0,193.0,P6_3/mcm,False,Binary
86048,52408.cif,Zr5Sb3,Zr0+20 Sb0+12,32,success,0.028,,293.0,0.101325,PNMA,True,5.0,62.0,62.0,Pnma,False,Binary
26769,165302.cif,ZrBr3,Zr3+2 Br-6,8,success,0.083,Q,293.0,0.101325,P63/MCM,True,5.0,193.0,193.0,P6_3/mcm,False,Fluorite/Rutile
5201,105979.cif,ZrRh,Zr0+4 Rh0+4,8,success,,,293.0,0.101325,PNMA,True,5.0,62.0,62.0,Pnma,False,Rocksalt/Zincblende/CsCl
5202,105980.cif,ZrRh,Zr0+1 Rh0+1,2,success,,,293.0,0.101325,PM3-M,True,5.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
24751,163454.cif,ZrRh,Zr0+8 Rh0+8,16,success,0.054,,,,CMCM,True,5.0,63.0,63.0,Cmcm,False,Rocksalt/Zincblende/CsCl
117791,657961.cif,ZrRh,Rh0+1 Zr0+1,2,success,,,293.0,0.101325,IM3-M,True,5.0,229.0,229.0,Im-3m,False,Rocksalt/Zincblende/CsCl
78506,42076.cif,ZrTe3,Zr4+2 Te-4 Te2-2,8,success,0.057,Q,293.0,0.101325,P121/M1,True,5.0,,11.0,P2_1/m,False,Binary
84765,51004.cif,ZrTe3,Zr0+2 Te0+6,8,success,0.0188,Q,293.0,0.101325,P121/M1,True,5.0,,11.0,P2_1/m,False,Binary
137937,86763.cif,ZrTe3,Zr4+2 Te-4 Te2-2,8,success,0.085,,1.7,0.101325,P121/M1,True,5.0,,11.0,P2_1/m,False,Binary
14445,153941.cif,ZrTiO4,Zr4+2 Ti4+2 O2-8,12,success,0.032,Q,293.0,0.101325,PBCN,True,5.0,60.0,60.0,Pbcn,False,Ternary
102568,619039.cif,ZrUC2,U0+2 Zr0+2 C0+4,8,success,,,293.0,0.101325,FM3-M,True,5.0,225.0,225.0,Fm-3m,False,Ternary
128752,77562.cif,ZrUC2,U4+2 Zr4+2 C4-4,8,success,,,293.0,0.101325,FM3-M,True,5.0,225.0,225.0,Fm-3m,False,Ternary
92991,600325.cif,Ag(Mo3Se4)2,Ag+3 Mo2.50+18 Se2-24,45,success,,,293.0,0.101325,R3-H,True,4.0,,148.0,R-3,False,Ternary
40840,200256.cif,Ag1.9992I2,Ag+1.9992 I-2,26,success,0.045,,453.0,0.101325,IM3-M,True,4.0,229.0,229.0,Im-3m,False,Rocksalt/Zincblende/CsCl
70643,410665.cif,Ag2BiO3,Ag0.50+8 Bi5+4 O2-12,24,success,0.0679,Q,293.0,0.101325,PNNA,True,4.0,,52.0,Pnna,False,Ternary
74707,415958.cif,Ag2BiO3,Ag+8 Bi3+2 Bi5+2 O2-12,24,success,0.0326,,373.0,0.101325,PNN2,True,4.0,,34.0,Pnn2,False,Ternary
58555,281040.cif,Ag2CO3,Ag+4 C4+2 O2-6,12,success,0.079,Q,295.0,0.101325,P121/M1,True,4.0,,11.0,P2_1/m,False,Ternary
58557,281042.cif,Ag2CO3,Ag+6 C4+3 O2-9,21,success,0.055,,476.0,0.101325,P6-2M,True,4.0,,189.0,P-62m,False,Ternary
145263,93988.cif,Ag2CO3,Ag+12 C4+6 O2-18,36,success,0.055,,476.0,0.101325,P31C,True,4.0,,159.0,P31c,False,Ternary
35859,173999.cif,Ag2S,Ag+8 S2-4,12,success,,,293.0,0.101325,P121/N1,True,4.0,,14.0,P2_1/c,False,Binary
150040,98452.cif,Ag2S,Ag+4 S2-2,6,success,,,293.0,0.101325,P1211,True,4.0,4.0,11.0,P2_1/m,False,Fluorite/Rutile
150041,98453.cif,Ag2S,Ag+4 S2-2,6,success,,,293.0,0.101325,P1211,True,4.0,4.0,4.0,P2_1,False,Fluorite/Rutile
150042,98454.cif,Ag2S,Ag+4 S2-2,6,success,,,293.0,0.101325,P1211,True,4.0,4.0,4.0,P2_1,False,Fluorite/Rutile
63068,33629.cif,Ag2Te,Ag+8 Te2-4,44,success,,,293.0,0.101325,F4-3M,True,4.0,216.0,216.0,F-43m,False,Binary
124723,73230.cif,Ag2Te,Ag+8 Te2-4,12,success,0.036,Q,293.0,0.101325,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Binary
124724,73231.cif,Ag2Te,Ag+8 Te2-4,84,success,0.027,,523.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Binary
60012,28836.cif,Ag3AsO4,Ag+6 As5+2 O2-8,16,success,,,90.0,0.101325,P4-3N,True,4.0,,218.0,P-43n,False,Ternary
72699,413086.cif,Ag3AsO4,Ag+6 As5+2 O2-8,22,success,0.0215,Q,295.0,0.101325,P4-3N,True,4.0,,218.0,P-43n,False,Ternary
47528,2426.cif,Ag3AsSe3,Ag+18 As3+6 Se2-18,42,success,0.069,Q,293.0,0.101325,R3CH,True,4.0,,161.0,R3c,False,Ternary
133882,82636.cif,Ag3AsSe3,Ag+36 As3+12 Se2-36,84,success,0.067,Q,293.0,0.101325,PNMA,True,4.0,62.0,62.0,Pnma,False,Ternary
80747,42583.cif,AgBiS2,Ag+2 Bi3+2 S2-4,8,success,,,293.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Spinel
82501,44340.cif,AgBiS2,Ag+3 Bi3+3 S2-6,12,success,,,293.0,0.101325,P3-M1,True,4.0,164.0,164.0,P-3m1,False,Ternary
95535,604842.cif,AgBiS2,Ag0+2 Bi0+2 S0+4,8,success,,,293.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Ternary
43872,20453.cif,AgF2,Ag2+2 F-4,6,success,,,293.0,0.101325,P121/N1,True,4.0,,14.0,P2_1/c,False,Fluorite/Rutile
107133,6277.cif,AgF2,Ag2+4 F-8,12,success,0.044,,293.0,0.101325,PBCA,True,4.0,61.0,61.0,Pbca,False,Binary
65062,36561.cif,Al(MoS2)4,Al3+4 Mo3.25+16 S2-32,52,success,0.023,Q,300.0,0.101325,F4-3M,True,4.0,216.0,216.0,F-43m,False,Ternary
31889,170.cif,Al(PO3)3,Al3+12 P5+36 O2-108,156,success,0.057,Q,293.0,0.101325,I1C1,True,4.0,,9.0,Cc,False,Ternary
53929,260723.cif,Al(PO3)3,Al3+4 P5+12 O2-36,52,success,0.0322,Q,296.0,0.101325,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Ternary
56237,26759.cif,Al(PO3)3,Al3+16 P5+48 O2-144,208,success,,,293.0,0.101325,I4-3D,True,4.0,,220.0,I-43d,False,Ternary
69856,409479.cif,Al(PO3)3,Al3+6 P5+18 O2-54,78,success,0.0584,Q,293.0,0.101325,P3-C1,True,4.0,,165.0,P-3c1,False,Ternary
25828,164445.cif,Al0.58Co0.76Ni0.66,Co0+0.76 Ni0+0.66 Al0+0.58,2,success,,,450.0,0.101325,PM3-M,True,4.0,221.0,221.0,Pm-3m,False,Ternary
50053,247076.cif,Al16.944Ni6.592O32,Ni2+6.592 Al3+16.944 O2-32,56,success,0.0374,,293.0,0.101325,FD3-MS,True,4.0,227.0,227.0,Fd-3m,False,Ternary
50054,247077.cif,Al16.944Ni6.592O32,Ni2+6.592 Al3+16.944 O2-32,56,success,0.0384,,293.0,0.101325,FD3-MS,True,4.0,227.0,227.0,Fd-3m,False,Ternary
50056,247079.cif,Al16.944Ni6.592O32,Ni2+6.592 Al3+16.944 O2-32,56,success,0.0441,,293.0,0.101325,FD3-MS,True,4.0,227.0,227.0,Fd-3m,False,Ternary
50063,247085.cif,Al16.944Ni6.592O32,Ni2+6.592 Al3+16.944 O2-32,56,success,0.0389,,293.0,0.101325,FD3-MS,True,4.0,227.0,227.0,Fd-3m,False,Ternary
52911,25634.cif,Al2CdS4,Al3+4 Cd2+2 S2-8,14,success,,,293.0,0.101325,I4-,True,4.0,,82.0,I-4,False,Spinel
81251,43025.cif,Al2CdS4,Al3+16 Cd2+8 S2-32,56,success,,,293.0,0.101325,FD3-MZ,True,4.0,227.0,227.0,Fd-3m,False,Spinel
59161,281598.cif,Al2P2H9NO11,Al3+8 P5+8 H+36 N3-4 O2-44,100,success,0.01,,115.0,0.101325,P121/N1,True,4.0,,14.0,P2_1/c,False,Other
6654,107713.cif,Al3Ni2,Al0+3 Ni0+2,5,success,,,,,P3-M1,True,4.0,164.0,164.0,P-3m1,False,Binary
11696,151371.cif,Al4Cu9,Al0+16 Cu0+36,52,success,,,293.0,0.101325,P4-3M,True,4.0,,215.0,P-43m,False,Binary
21706,160643.cif,AlAgO2,Al3+4 Ag+4 O2-8,16,success,,,293.0,0.101325,PNA21,True,4.0,,33.0,Pna2_1,False,Ternary
60836,300020.cif,AlAgO2,Al3+2 Ag+2 O2-4,8,success,0.021,Q,293.0,0.101325,P63/MMC,True,4.0,194.0,194.0,P6_3/mmc,False,Spinel
27249,165742.cif,AlCuTe2,Al3+4 Cu+4 Te2-8,16,success,,,293.0,0.101325,I4-2D,True,4.0,122.0,122.0,I-42d,False,Ternary
27250,165743.cif,AlCuTe2,Al3+4 Cu+4 Te2-8,16,success,,,293.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Ternary
90827,57793.cif,AlFe3,Al0+4 Fe0+12,16,success,,,293.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Binary
91153,58128.cif,AlPt,Al0+1 Pt0+1,2,success,,,1613.0,0.101325,PM3-M,True,4.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
91154,58129.cif,AlPt,Al0+4 Pt0+4,8,success,,,293.0,0.101325,P213,True,4.0,198.0,198.0,P2_13,False,Rocksalt/Zincblende/CsCl
91176,58151.cif,AlRh,Al0+1 Rh0+1,2,success,,,293.0,0.101325,PM3-M,True,4.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
5447,106247.cif,AlRu,Al0+1 Ru0+1,2,success,,,293.0,0.101325,PM3-M,True,4.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
91259,58237.cif,AmBi,Am0+4 Bi0+4,8,success,,,293.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
50660,24788.cif,Ar,Ar0+4,4,success,,,4.2,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Other
129066,77918.cif,Ar,Ar0+2,2,success,0.075,,293.0,6500.0,P63/MMC,True,4.0,194.0,194.0,P6_3/mmc,False,Other
80730,42573.cif,As2Ir,As-8 Ir2+4,12,success,0.085,,293.0,0.101325,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Binary
98487,610734.cif,As2Ir,As1.50-8 Ir3+4,12,success,,,,,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Binary
80796,42610.cif,As2Os,As0+4 Os0+2,6,success,0.062,Q,293.0,0.101325,PNNM,True,4.0,58.0,58.0,Pnnm,False,Fluorite/Rutile
98663,611135.cif,As2Os,As-4 Os2+2,6,success,,,,,PNNM,True,4.0,58.0,58.0,Pnnm,False,Fluorite/Rutile
151164,995.cif,As2Os,As3-4 Os6+2,6,success,,,293.0,0.101325,PNNM,True,4.0,58.0,58.0,Pnnm,False,Fluorite/Rutile
80804,42616.cif,As2Rh,As0+8 Rh0+4,12,success,0.085,,293.0,0.101325,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Fluorite/Rutile
98724,611263.cif,As2Rh,As1.50-8 Rh3+4,12,success,,,,,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Binary
137,100168.cif,As3Pb5ClO9,As3+6 Pb2+10 Cl-2 O2-18,36,success,0.076,Q,293.0,0.101325,P63/M,True,4.0,,176.0,P6_3/m,False,Quaternary
62449,31863.cif,As3Pb5ClO9,As3+6 Pb2+10 Cl-2 O2-18,36,success,,,293.0,0.101325,P63,True,4.0,173.0,173.0,P6_3,False,Quaternary
47285,241165.cif,As6Pb10Cl1.48O24.26,As5+6 Pb2+10 Cl-1.48 O2-24.26,62,success,0.046,Q,298.0,0.101325,P63/M,True,4.0,,176.0,P6_3/m,False,Quaternary
81542,43362.cif,AsRh2,As0+4 Rh0+8,12,success,,,293.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Fluorite/Rutile
43974,2056.cif,AsSe,As0+16 Se0+16,32,success,0.054,Q,293.0,0.101325,P121/N1,True,4.0,,14.0,P2_1/c,False,Rocksalt/Zincblende/CsCl
53142,2599.cif,AsSe,As2+16 Se2-16,32,success,0.07,,293.0,0.101325,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Rocksalt/Zincblende/CsCl
86296,52674.cif,AuSe,Au2+2 Se2-2,4,success,,,293.0,0.101325,P63/MMC,True,4.0,194.0,194.0,P6_3/mmc,False,Rocksalt/Zincblende/CsCl
125145,73668.cif,AuSe,Au+4 Au3+4 Se2-8,16,success,0.095,Q,293.0,0.101325,C12/M1,True,4.0,12.0,12.0,C2/m,False,Binary
125146,73669.cif,AuSe,Au+2 Au3+2 Se2-4,8,success,0.077,,,,C12/M1,True,4.0,12.0,12.0,C2/m,False,Binary
82737,446.cif,B13C2,B0+39 C0+6,45,success,0.043,Q,293.0,0.101325,R3-MH,True,4.0,,166.0,R-3m,False,Binary
41099,200594.cif,B5H9N,B1.20+40 H+24 H-48 N3-8,120,success,0.056,Q,293.0,0.101325,PNAM,True,4.0,,62.0,Pnma,False,Ternary
44248,20842.cif,B5H9N,B0+40 H0+72 N0+8,120,success,0.042,,123.0,0.101325,PNMA,True,4.0,62.0,62.0,Pnma,False,Ternary
48628,245774.cif,B5Pb2BrO9,B3+20 Pb2+8 Br-4 O2-36,68,success,0.029,Q,293.0,0.101325,PNN2,True,4.0,,34.0,Pnn2,False,Quaternary
145251,93977.cif,BH4NF4,B3+4 H+16 N3-4 F-16,40,success,0.031,Q,293.0,0.101325,PNMA,True,4.0,62.0,62.0,Pnma,False,Quaternary
10176,14276.cif,BNCl2,B3+9 N-9 Cl-18,36,success,0.045,,293.0,0.101325,R3H,True,4.0,146.0,146.0,R3,False,Ternary
56675,27246.cif,BNCl2,B3+3 N-3 Cl-6,18,success,0.045,Q,293.0,0.101325,R3-R,True,4.0,,148.0,R-3,False,Perovskite
59251,28168.cif,BNCl2,B0+9 N0+9 Cl0+18,36,success,0.0254,Q,293.0,0.101325,R3H,True,4.0,146.0,146.0,R3,False,Ternary
47551,24281.cif,BW,B0+8 W0+8,16,success,,,293.0,0.101325,I41/AMDS,True,4.0,,141.0,I4_1/amd,False,Rocksalt/Zincblende/CsCl
101013,615689.cif,BW,B0+4 W0+4,8,success,,,293.0,0.101325,CMCM,True,4.0,63.0,63.0,Cmcm,False,Rocksalt/Zincblende/CsCl
18468,157661.cif,Ba0.5La0.5Mn1O3,La3+0.5 Ba2+0.5 Mn3.50+1 O2-3,5,success,0.0607,,200.0,0.101325,P4/MMM,True,4.0,123.0,123.0,P4/mmm,False,Quaternary
30296,168529.cif,Ba0.5La0.5Mn1O3,La3+0.5 Ba2+0.5 Mn3.50+1 O2-3,5,success,0.0555,Q,293.0,0.101325,PM3-M,True,4.0,221.0,221.0,Pm-3m,False,Quaternary
120407,67938.cif,Ba0.72P6Pb8.28O24,P5+6 Pb2+8.28 Ba2+0.72 O2-24,39,success,0.0207,,8.0,0.101325,R3-MH,True,4.0,,166.0,R-3m,False,Quaternary
101784,61743.cif,Ba1.404Bi7.596O12,Ba2+1.404 Bi3+7.596 O2-12,21,success,,Q,293.0,0.101325,R3-MH,True,4.0,,166.0,R-3m,False,Ternary
121389,68962.cif,Ba1.4Pr2.6Mn4O12,Pr3+2.6 Ba2+1.4 Mn3.35+4 O2-12,20,success,0.04,,293.0,0.101325,IBMM,True,4.0,,74.0,Imma,False,Quaternary
121390,68963.cif,Ba1.4Pr2.6Mn4O12,Pr3+2.6 Ba2+1.4 Mn3.35+4 O2-12,28,success,0.046,,210.0,0.101325,I4/MCM,True,4.0,140.0,123.0,P4/mmm,False,Quaternary
121391,68964.cif,Ba1.4Pr2.6Mn4O12,Pr3+2.6 Ba2+1.4 Mn3.35+4 O2-12,24,success,0.061,,20.0,0.101325,I4/M,True,4.0,,139.0,I4/mmm,False,Quaternary
18729,157904.cif,Ba1.8La4.2Co6O18,La3+4.2 Ba2+1.8 Co3.30+6 O2-18,30,success,0.0595,,293.0,0.101325,R3-CH,True,4.0,,167.0,R-3c,False,Quaternary
